station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, 6.0, 0.0, 2017-07-10 00:00:00, 0.0, 15.0
0.0, 0.0, 4.0, 0.0, 2017-07-11 00:00:00, 0.0, 20.0
15.0, 15.0, 9.0, 0.0, 2017-07-12 00:00:00, 0.0, 20.0
19.0, 19.0, 6.5, 0.0, 2017-07-15 00:00:00, 0.0, 18.0
0.0, 0.0, 9.0, 0.0, 2017-07-21 00:00:00, 0.0, 27.5
1.0, 1.0, 8.0, 0.0, 2017-07-31 00:00:00, 0.0, 17.0
15.0, 15.0, 5.0, 0.0, 2017-08-02 00:00:00, 0.0, 28.0
0.0, 0.0, 1.0, 0.0, 2017-08-27 00:00:00, 0.0, 20.0
0.0, 0.0, 2.0, 0.0, 2017-08-31 00:00:00, 0.0, 20.0
0.0, 0.0, 3.0, 0.0, 2017-09-01 00:00:00, 0.0, 23.0
0.0, 0.0, 1.0, 0.0, 2017-09-04 00:00:00, 0.0, 24.0
0.0, 0.0, 5.0, 0.0, 2017-09-07 00:00:00, 0.0, 25.0
0.0, 0.0, 3.0, 0.0, 2017-09-12 00:00:00, 0.0, 18.0
0.0, 0.0, 0.0, 0.0, 2017-09-16 00:00:00, 0.0, 23.0
0.0, 0.0, 3.0, 0.0, 2017-09-20 00:00:00, 0.0, 12.0
0.0, 0.0, 2.0, 0.0, 2017-09-25 00:00:00, 0.0, 20.0
3.0, 3.0, -2.0, 0.0, 2017-09-26 00:00:00, 0.0, 17.0
0.0, 0.0, 5.0, 0.0, 2017-09-27 00:00:00, 0.0, 19.0
