station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
0.0, 0.0, 0.0, 2018-07-10 00:00:00, 10.5, 25.0, 0.0
0.0, 0.0, 0.0, 2018-07-11 00:00:00, 14.0, 23.5, 0.0
0.0, 0.0, 0.0, 2018-07-12 00:00:00, 9.5, 22.0, 0.0
3.8, 3.8, 0.0, 2018-07-13 00:00:00, 9.0, 16.0, 0.0
0.0, 0.0, 0.0, 2018-07-14 00:00:00, 7.0, 22.5, 0.0
0.0, 0.0, 0.0, 2018-07-15 00:00:00, 9.0, 25.5, 0.0
0.0, 0.0, 0.0, 2018-07-16 00:00:00, 12.0, 26.0, 0.0
5.8, 5.8, 0.0, 2018-07-17 00:00:00, 10.0, 27.5, 0.0
0.4, 0.4, 0.0, 2018-07-18 00:00:00, 13.0, 24.5, 0.0
58.4, 58.4, 0.0, 2018-07-19 00:00:00, 10.0, 17.5, 0.0
51.8, 51.8, 0.0, 2018-07-20 00:00:00, 10.5, 15.0, 0.0
2.8, 2.8, 0.0, 2018-07-21 00:00:00, 11.5, 22.5, 0.0
21.2, 21.2, 0.0, 2018-07-22 00:00:00, 10.5, 13.5, 0.0
0.6, 0.6, 0.0, 2018-07-23 00:00:00, 9.5, 19.5, 0.0
0.0, 0.0, 0.0, 2018-07-24 00:00:00, 6.5, 23.0, 0.0
0.0, 0.0, 0.0, 2018-07-25 00:00:00, 8.5, 27.0, 0.0
0.0, 0.0, 0.0, 2018-07-26 00:00:00, 11.0, 28.0, 0.0
0.0, 0.0, 0.0, 2018-07-27 00:00:00, 12.0, 30.0, 0.0
1.0, 1.0, 0.0, 2018-07-28 00:00:00, 13.0, 31.0, 0.0
2.4, 2.4, 0.0, 2018-07-29 00:00:00, 14.0, 28.0, 0.0
0.0, 0.0, 0.0, 2018-07-30 00:00:00, 14.0, 24.5, 0.0
2.4, 2.4, 0.0, 2018-07-31 00:00:00, 12.5, 25.5, 0.0
7.2, 7.2, 0.0, 2018-08-01 00:00:00, 14.0, 24.0, 0.0
0.0, 0.0, 0.0, 2018-08-02 00:00:00, 12.0, 25.0, 0.0
0.8, 0.8, 0.0, 2018-08-03 00:00:00, 14.0, 23.5, 0.0
0.4, 0.4, 0.0, 2018-08-04 00:00:00, 10.5, 24.5, 0.0
0.0, 0.0, 0.0, 2018-08-05 00:00:00, 11.5, 27.0, 0.0
0.0, 0.0, 0.0, 2018-08-06 00:00:00, 10.0, 26.0, 0.0
0.0, 0.0, 0.0, 2018-08-07 00:00:00, 14.5, 27.0, 0.0
0.0, 0.0, 0.0, 2018-08-08 00:00:00, 8.0, 28.5, 0.0
0.0, 0.0, 0.0, 2018-08-09 00:00:00, 12.5, 28.5, 0.0
0.0, 0.0, 0.0, 2018-08-10 00:00:00, 13.0, 25.0, 0.0
0.0, 0.0, 0.0, 2018-08-11 00:00:00, 4.5, 21.0, 0.0
0.0, 0.0, 0.0, 2018-08-12 00:00:00, 7.0, 20.0, 0.0
0.0, 0.0, 0.0, 2018-08-13 00:00:00, 9.0, 26.0, 0.0
0.0, 0.0, 0.0, 2018-08-14 00:00:00, 16.5, 27.0, 0.0
0.0, 0.0, 0.0, 2018-08-15 00:00:00, 10.5, 22.0, 0.0
0.0, 0.0, 0.0, 2018-08-16 00:00:00, 6.0, 24.0, 0.0
0.0, 0.0, 0.0, 2018-08-17 00:00:00, 5.5, 24.5, 0.0
0.0, 0.0, 0.0, 2018-08-18 00:00:00, 5.5, 22.5, 0.0
0.0, 0.0, 0.0, 2018-08-19 00:00:00, 2.0, 21.5, 0.0
0.0, 0.0, 0.0, 2018-08-20 00:00:00, 4.0, 25.0, 0.0
0.0, 0.0, 0.0, 2018-08-21 00:00:00, 7.5, 27.5, 0.0
0.0, 0.0, 0.0, 2018-08-22 00:00:00, 9.0, 25.5, 0.0
2.4, 2.4, 0.0, 2018-08-23 00:00:00, 11.0, 13.0, 0.0
0.0, 0.0, 0.0, 2018-08-24 00:00:00, 7.0, 18.5, 0.0
11.6, 11.6, 0.0, 2018-08-25 00:00:00, 8.0, 20.0, 0.0
1.6, 1.6, 0.0, 2018-08-26 00:00:00, 9.5, 12.5, 0.0
0.0, 0.0, 0.0, 2018-08-27 00:00:00, 6.0, 18.5, 0.0
0.0, 0.0, 0.0, 2018-08-28 00:00:00, 10.0, 21.0, 0.0
5.8, 5.8, 0.0, 2018-08-29 00:00:00, 8.5, 18.5, 0.0
6.6, 6.6, 0.0, 2018-08-30 00:00:00, 8.0, 14.0, 0.0
0.0, 0.0, 0.0, 2018-08-31 00:00:00, 5.5, 15.5, 0.0
0.0, 0.0, 0.0, 2018-09-01 00:00:00, 3.5, 17.0, 0.0
0.2, 0.2, 0.0, 2018-09-02 00:00:00, 0.0, 14.5, 0.0
0.2, 0.2, 0.0, 2018-09-03 00:00:00, 6.0, 11.5, 0.0
0.0, 0.0, 0.0, 2018-09-04 00:00:00, -1.0, 17.0, 0.0
0.6, 0.6, 0.0, 2018-09-05 00:00:00, 2.5, 14.5, 0.0
0.0, 0.0, 0.0, 2018-09-06 00:00:00, 6.5, 15.0, 0.0
21.6, 21.6, 0.0, 2018-09-07 00:00:00, 8.0, 19.0, 0.0
3.8, 3.8, 0.0, 2018-09-08 00:00:00, 9.5, 10.5, 0.0
5.2, 5.2, 0.0, 2018-09-09 00:00:00, 4.0, 7.0, 0.0
0.6, 0.6, 0.0, 2018-09-10 00:00:00, 5.5, 10.0, 0.0
3.0, 0.2, 5.2, 2018-09-11 00:00:00, 3.0, 10.5, 0.0
0.8, 0.0, 1.4, 2018-09-12 00:00:00, -2.5, 0.0, 5.0
0.0, 0.0, 0.0, 2018-09-13 00:00:00, -2.0, 5.5, 1.0
0.0, 0.0, 0.0, 2018-09-14 00:00:00, -4.0, 6.0, 0.0
0.2, 0.2, 0.0, 2018-09-15 00:00:00, -3.0, 4.5, 0.0
2.2, 2.2, 0.0, 2018-09-16 00:00:00, 1.5, 5.0, 0.0
1.0, 1.0, 0.0, 2018-09-17 00:00:00, 2.0, 6.5, 0.0
0.0, 0.0, 0.0, 2018-09-18 00:00:00, 3.0, 14.0, 0.0
0.0, 0.0, 0.0, 2018-09-19 00:00:00, -3.0, 14.5, 0.0
0.0, 0.0, 0.0, 2018-09-20 00:00:00, 2.0, 7.0, 0.0
0.0, 0.0, 0.0, 2018-09-21 00:00:00, 0.0, 6.0, 0.0
0.0, 0.0, 0.0, 2018-09-22 00:00:00, -2.0, 5.5, 0.0
0.0, 0.0, 0.0, 2018-09-23 00:00:00, -3.0, 13.5, 0.0
0.2, 0.2, 0.0, 2018-09-24 00:00:00, 2.5, 17.0, 0.0
0.6, 0.6, 0.0, 2018-09-25 00:00:00, -0.5, 16.5, 0.0
1.8, 1.8, 0.0, 2018-09-26 00:00:00, 9.0, 15.0, 0.0
0.4, 0.4, 0.0, 2018-09-27 00:00:00, 1.5, 13.0, 0.0
0.0, 0.0, 0.0, 2018-09-28 00:00:00, -1.0, 7.5, 0.0
0.0, 0.0, 0.0, 2018-09-29 00:00:00, -0.5, 1.5, 0.0
0.0, 0.0, 0.0, 2018-09-30 00:00:00, -4.0, 2.5, 0.0
0.0, 0.0, 1.0, 2018-10-01 00:00:00, -5.5, 0.5, 0.0
0.0, 0.0, 0.0, 2018-10-02 00:00:00, -4.0, 3.0, 1.0
0.0, 0.0, 0.0, 2018-10-03 00:00:00, -5.0, 10.0, 0.0
0.0, 0.0, 0.0, 2018-10-04 00:00:00, -3.0, 11.0, 0.0
0.0, 0.0, 0.0, 2018-10-05 00:00:00, -3.5, 9.0, 0.0
0.0, 0.0, 0.0, 2018-10-06 00:00:00, -1.5, 7.0, 0.0
0.0, 0.0, 0.0, 2018-10-07 00:00:00, -1.5, 2.0, 0.0
0.0, 0.0, 0.0, 2018-10-08 00:00:00, -0.5, 1.5, 0.0
0.0, 0.0, 0.0, 2018-10-09 00:00:00, -1.5, 0.0, 0.0
2.0, 2.0, 0.0, 2018-10-10 00:00:00, -1.5, 4.0, 0.0
15.0, 15.0, 0.0, 2018-10-11 00:00:00, -3.5, 7.5, 0.0
3.8, 3.8, 0.0, 2018-10-12 00:00:00, 2.0, 5.0, 0.0
0.0, 0.0, 0.0, 2018-10-13 00:00:00, 0.0, 10.0, 0.0
0.0, 0.0, 0.0, 2018-10-14 00:00:00, 2.5, 13.0, 0.0
0.0, 0.0, 0.0, 2018-10-15 00:00:00, 10.5, 15.0, 0.0
0.0, 0.0, 0.0, 2018-10-16 00:00:00, 5.5, 16.0, 0.0
0.0, 0.0, 0.0, 2018-10-17 00:00:00, 5.5, 20.0, 0.0
0.0, 0.0, 0.0, 2018-10-18 00:00:00, 7.0, 13.0, 0.0
0.0, 0.0, 0.0, 2018-10-19 00:00:00, -3.0, 15.5, 0.0
0.0, 0.0, 0.0, 2018-10-20 00:00:00, 1.5, 13.5, 0.0
0.0, 0.0, 0.0, 2018-10-21 00:00:00, -2.5, 12.0, 0.0
0.0, 0.0, 0.0, 2018-10-22 00:00:00, -3.0, 13.0, 0.0
0.0, 0.0, 0.0, 2018-10-23 00:00:00, -5.5, 13.5, 0.0
0.0, 0.0, 0.0, 2018-10-24 00:00:00, -3.0, 16.0, 0.0
0.4, 0.4, 0.0, 2018-10-25 00:00:00, -3.0, 12.0, 0.0
0.2, 0.2, 0.0, 2018-10-26 00:00:00, -3.0, 7.5, 0.0
0.0, 0.0, 0.0, 2018-10-27 00:00:00, 4.5, 9.5, 0.0
0.0, 0.0, 0.0, 2018-10-29 00:00:00, -5.0, 8.5, 0.0
0.0, 0.0, 0.0, 2018-10-30 00:00:00, 0.5, 10.0, 0.0
0.4, 0.0, 0.8, 2018-10-31 00:00:00, -2.0, 7.5, 0.0
None, None, None, 2018-11-01 00:00:00, -1.5, None, 0.0
0.4, 0.0, 1.2, 2018-11-02 00:00:00, -2.0, 0.5, 7.0
15.8, 0.0, 22.8, 2018-11-03 00:00:00, -5.5, -3.0, 5.0
3.4, 0.0, 5.8, 2018-11-04 00:00:00, -7.0, -5.0, 25.0
1.0, 0.0, 2.4, 2018-11-05 00:00:00, -9.0, -6.5, 24.0
0.0, 0.0, 0.2, 2018-11-06 00:00:00, -10.0, -5.5, 24.0
0.0, 0.0, 0.0, 2018-11-07 00:00:00, -18.0, -2.5, 22.0
0.0, 0.0, 0.0, 2018-11-08 00:00:00, -9.5, 1.0, 20.0
0.0, 0.0, 0.0, 2018-11-09 00:00:00, -2.0, 5.0, 18.0
0.0, 0.0, 0.0, 2018-11-10 00:00:00, -6.0, 3.0, 14.0
0.0, 0.0, 0.0, 2018-11-11 00:00:00, -10.5, 4.0, 13.0
0.0, 0.0, 0.0, 2018-11-12 00:00:00, -2.5, 5.5, 11.0
0.0, 0.0, 0.0, 2018-11-13 00:00:00, 2.0, 9.5, 9.0
0.0, 0.0, 0.0, 2018-11-14 00:00:00, -1.0, 5.5, 7.0
3.4, 0.0, 5.0, 2018-11-15 00:00:00, -8.0, -5.5, 6.0
0.0, 0.0, 0.0, 2018-11-16 00:00:00, -16.0, -2.0, 9.0
0.0, 0.0, 0.0, 2018-11-17 00:00:00, -14.5, 4.0, 9.0
0.0, 0.0, 0.0, 2018-11-18 00:00:00, 0.0, 6.0, 8.0
0.0, 0.0, 0.0, 2018-11-19 00:00:00, 2.5, 8.5, 6.0
0.0, 0.0, 0.0, 2018-11-20 00:00:00, 0.5, 7.5, 4.0
0.0, 0.0, 0.0, 2018-11-21 00:00:00, -5.0, 5.5, 2.0
0.0, 0.0, 0.0, 2018-11-22 00:00:00, -3.0, 5.0, 1.0
1.6, 0.0, 4.0, 2018-11-23 00:00:00, -7.5, -3.0, 1.0
0.0, 0.0, 0.0, 2018-11-24 00:00:00, -8.0, -3.5, 4.0
0.0, 0.0, 0.0, 2018-11-25 00:00:00, -9.0, 5.0, 3.0
0.0, 0.0, 0.0, 2018-11-26 00:00:00, -4.0, 0.5, 1.0
6.4, 6.4, 0.0, 2018-11-27 00:00:00, -2.5, 1.0, 1.0
0.0, 0.0, 0.0, 2018-11-28 00:00:00, -2.5, 6.0, 0.0
2.6, 0.2, 4.2, 2018-11-29 00:00:00, -0.5, 1.5, 0.0
1.4, 0.0, 3.4, 2018-11-30 00:00:00, -1.5, -0.5, 4.0
0.0, 0.0, 0.2, 2018-12-01 00:00:00, -3.0, -1.5, 5.0
0.0, 0.0, 0.0, 2018-12-02 00:00:00, -13.0, -5.0, 4.0
0.0, 0.0, 0.0, 2018-12-03 00:00:00, -10.0, -2.0, 4.0
0.6, 0.0, 1.0, 2018-12-04 00:00:00, -5.0, -1.5, 3.0
0.0, 0.0, 0.0, 2018-12-05 00:00:00, -12.5, -3.5, 3.0
0.0, 0.0, 0.0, 2018-12-06 00:00:00, -11.0, -2.5, 2.0
0.0, 0.0, 0.0, 2018-12-07 00:00:00, -6.0, -0.5, 1.0
0.0, 0.0, 0.0, 2018-12-08 00:00:00, -4.5, 1.0, 1.0
0.0, 0.0, 0.0, 2018-12-09 00:00:00, -10.5, 1.0, 1.0
0.0, 0.0, 0.0, 2018-12-10 00:00:00, -8.0, 4.5, 1.0
0.0, 0.0, 0.0, 2018-12-11 00:00:00, -1.0, 5.0, 0.0
0.0, 0.0, 0.0, 2018-12-12 00:00:00, -0.5, 2.5, 0.0
5.4, 0.0, 17.0, 2018-12-13 00:00:00, -1.5, 3.5, 0.0
13.4, 0.0, 25.0, 2018-12-14 00:00:00, -2.5, -1.5, 17.0
0.0, 0.0, 0.0, 2018-12-15 00:00:00, -10.0, -2.0, 35.0
0.6, 0.0, 1.4, 2018-12-16 00:00:00, -14.0, -8.0, 30.0
0.0, 0.0, 0.0, 2018-12-17 00:00:00, -14.5, -7.0, 27.0
0.0, 0.0, 0.0, 2018-12-18 00:00:00, -11.0, -2.0, 23.0
0.0, 0.0, 0.0, 2018-12-19 00:00:00, -15.0, 4.0, 21.0
10.4, 0.0, 17.2, 2018-12-20 00:00:00, -9.0, -1.0, 20.0
0.0, 0.0, 0.0, 2018-12-21 00:00:00, -8.0, -4.5, 26.0
1.4, 0.0, 5.0, 2018-12-22 00:00:00, -17.0, -9.5, 24.0
1.2, 0.0, 4.0, 2018-12-23 00:00:00, -16.0, -11.5, 28.0
0.4, 0.0, 1.0, 2018-12-24 00:00:00, -20.5, -10.5, 31.0
0.0, 0.0, 0.4, 2018-12-25 00:00:00, -13.5, -12.5, 28.0
0.0, 0.0, 0.0, 2018-12-26 00:00:00, -14.5, -12.5, 26.0
0.0, 0.0, 0.0, 2018-12-27 00:00:00, -20.5, -3.0, 25.0
3.6, 0.0, 5.4, 2018-12-28 00:00:00, -19.0, -0.5, 22.0
8.2, 0.0, 17.4, 2018-12-29 00:00:00, -9.0, -3.0, 26.0
0.0, 0.0, 0.0, 2018-12-30 00:00:00, -20.0, -6.0, 39.0
0.0, 0.0, 0.0, 2018-12-31 00:00:00, -19.0, 2.5, 37.0
0.0, 0.0, 0.0, 2019-01-02 00:00:00, 1.0, 6.0, 26.0
2.6, 0.0, 4.2, 2019-01-03 00:00:00, -7.5, -4.5, 21.0
0.0, 0.0, 0.4, 2019-01-04 00:00:00, -8.0, -6.0, 23.0
2.0, 0.0, 3.4, 2019-01-05 00:00:00, -9.5, -6.5, 22.0
2.8, 0.0, 8.0, 2019-01-06 00:00:00, -14.0, -11.0, 24.0
0.0, 0.0, 0.4, 2019-01-07 00:00:00, -23.0, -18.0, 26.0
0.4, 0.0, 1.2, 2019-01-08 00:00:00, -32.0, -10.0, 23.0
2.4, 0.0, 6.2, 2019-01-09 00:00:00, -19.0, -15.5, 21.0
0.0, 0.0, 0.0, 2019-01-10 00:00:00, -18.0, -12.5, 26.0
0.0, 0.0, 0.0, 2019-01-11 00:00:00, -16.0, -2.5, 26.0
2.0, 2.0, 0.0, 2019-01-12 00:00:00, -10.5, 5.0, 24.0
0.2, 0.2, 0.0, 2019-01-13 00:00:00, -2.5, 6.0, 21.0
0.0, 0.0, 0.0, 2019-01-14 00:00:00, 0.5, 6.5, 19.0
0.0, 0.0, 0.2, 2019-01-15 00:00:00, -5.0, -2.5, 18.0
0.4, 0.0, 1.4, 2019-01-16 00:00:00, -16.5, -10.0, 18.0
1.0, 0.0, 2.8, 2019-01-17 00:00:00, -19.0, -17.5, 19.0
1.2, 0.0, 2.8, 2019-01-18 00:00:00, -19.0, -15.0, 21.0
3.0, 0.0, 5.0, 2019-01-19 00:00:00, -18.5, -3.5, 23.0
0.0, 0.0, 0.0, 2019-01-20 00:00:00, -18.0, 2.5, 26.0
0.0, 0.0, 0.0, 2019-01-21 00:00:00, -18.0, 3.0, 24.0
0.4, 0.0, 1.2, 2019-01-22 00:00:00, -4.0, 3.0, 23.0
0.0, 0.0, 0.0, 2019-01-23 00:00:00, -13.5, 0.5, 24.0
0.0, 0.0, 0.0, 2019-01-24 00:00:00, -13.0, 4.0, 24.0
0.0, 0.0, 0.0, 2019-01-25 00:00:00, -2.0, 6.5, 23.0
2.2, 1.0, 2.2, 2019-01-26 00:00:00, 4.0, 8.5, 19.0
0.0, 0.0, 17.0, 2019-01-27 00:00:00, 0.0, 2.0, 18.0
0.0, 0.0, 0.0, 2019-01-28 00:00:00, -9.5, -1.5, 16.0
0.0, 0.0, 0.0, 2019-01-29 00:00:00, -11.5, 2.5, 16.0
0.0, 0.0, 0.0, 2019-01-30 00:00:00, 0.0, 4.0, 14.0
4.4, 0.0, 10.6, 2019-01-31 00:00:00, -15.5, -9.0, 14.0
4.4, 0.0, 9.4, 2019-02-01 00:00:00, -22.0, -20.0, 23.0
0.2, 0.0, 0.4, 2019-02-02 00:00:00, -29.5, -24.5, 29.0
0.0, 0.0, 0.0, 2019-02-03 00:00:00, -38.5, -24.5, 29.0
0.2, 0.0, 0.4, 2019-02-04 00:00:00, -43.0, -24.0, 28.0
0.4, 0.0, 0.8, 2019-02-05 00:00:00, -31.5, -18.5, 28.0
0.2, 0.0, 0.4, 2019-02-06 00:00:00, -34.5, -18.0, 24.0
2.2, 0.0, 5.2, 2019-02-07 00:00:00, -24.0, -14.0, 22.0
0.4, 0.0, 1.4, 2019-02-08 00:00:00, -22.0, -18.5, 23.0
2.0, 0.0, 4.0, 2019-02-09 00:00:00, -40.0, -20.5, 23.0
1.2, 0.0, 2.8, 2019-02-10 00:00:00, -28.5, -14.0, 25.0
0.8, 0.0, 2.0, 2019-02-11 00:00:00, -18.0, -13.0, 25.0
0.4, 0.0, 1.0, 2019-02-12 00:00:00, -17.5, -12.5, 26.0
0.0, 0.0, 0.0, 2019-02-13 00:00:00, -29.0, -7.0, 26.0
0.6, 0.0, 1.8, 2019-02-14 00:00:00, -22.5, -11.5, 24.0
1.4, 0.0, 3.8, 2019-02-15 00:00:00, -16.5, -14.5, 24.0
0.0, 0.0, 1.4, 2019-02-16 00:00:00, -16.5, -15.5, 27.0
0.4, 0.0, 1.0, 2019-02-17 00:00:00, -19.0, -12.5, 28.0
0.0, 0.0, 0.0, 2019-02-18 00:00:00, -24.0, -3.0, 27.0
1.2, 0.0, 4.4, 2019-02-19 00:00:00, -7.5, 1.5, 27.0
0.0, 0.0, 0.2, 2019-02-20 00:00:00, -9.0, -5.5, 28.0
1.6, 0.0, 2.0, 2019-02-21 00:00:00, -21.0, -2.5, 26.0
0.8, 0.0, 1.8, 2019-02-22 00:00:00, -11.5, -6.0, 27.0
0.2, 0.0, 0.4, 2019-02-23 00:00:00, -16.0, -13.5, 26.0
0.0, 0.0, 0.0, 2019-02-24 00:00:00, -35.5, -12.5, 25.0
0.0, 0.0, 0.0, 2019-02-25 00:00:00, -34.5, -9.0, 25.0
0.0, 0.0, 0.0, 2019-02-26 00:00:00, -13.5, 0.0, 24.0
0.0, 0.0, 0.0, 2019-02-27 00:00:00, -11.5, 1.5, 24.0
0.2, 0.0, 0.4, 2019-02-28 00:00:00, -15.5, -2.5, 22.0
0.0, 0.0, 0.0, 2019-03-01 00:00:00, -22.0, -16.0, 22.0
0.0, 0.0, 0.0, 2019-03-02 00:00:00, -34.0, -14.5, 22.0
0.0, 0.0, 0.0, 2019-03-03 00:00:00, -33.0, -4.0, 22.0
0.0, 0.0, 0.0, 2019-03-04 00:00:00, -28.5, -4.0, 21.0
0.2, 0.0, 0.4, 2019-03-05 00:00:00, -26.0, -9.5, 21.0
0.0, 0.0, 0.0, 2019-03-06 00:00:00, -13.5, -10.0, 21.0
0.0, 0.0, 0.0, 2019-03-07 00:00:00, -22.5, -4.0, 21.0
0.0, 0.0, 0.0, 2019-03-08 00:00:00, -23.0, 4.0, 21.0
0.0, 0.0, 0.0, 2019-03-09 00:00:00, -10.5, 4.5, 20.0
0.2, 0.0, 0.4, 2019-03-10 00:00:00, -6.5, 4.0, 19.0
1.6, 0.0, 3.4, 2019-03-11 00:00:00, -1.5, 4.5, 18.0
0.0, 0.0, 0.0, 2019-03-12 00:00:00, -2.5, 4.0, 20.0
0.0, 0.0, 0.0, 2019-03-13 00:00:00, -7.0, 5.0, 19.0
0.0, 0.0, 0.0, 2019-03-14 00:00:00, -6.5, 5.5, 18.0
0.0, 0.0, 0.0, 2019-03-15 00:00:00, -0.5, 6.0, 18.0
0.0, 0.0, 0.0, 2019-03-16 00:00:00, -5.5, 7.0, 17.0
0.0, 0.0, 0.0, 2019-03-17 00:00:00, 2.0, 11.5, 16.0
0.0, 0.0, 0.0, 2019-03-18 00:00:00, 3.0, 15.5, 14.0
0.0, 0.0, 0.0, 2019-03-19 00:00:00, -0.5, 19.0, 10.0
0.0, 0.0, 0.0, 2019-03-20 00:00:00, -3.0, 17.5, 8.0
0.0, 0.0, 0.0, 2019-03-21 00:00:00, -5.0, 17.5, 7.0
0.0, 0.0, 0.0, 2019-03-22 00:00:00, 0.0, 14.5, 6.0
0.2, 0.2, 0.0, 2019-03-23 00:00:00, -2.0, 9.0, 5.0
0.6, 0.6, 0.0, 2019-03-24 00:00:00, -2.5, 11.0, 4.0
0.0, 0.0, 0.0, 2019-03-25 00:00:00, -0.5, 11.5, 2.0
0.0, 0.0, 0.0, 2019-03-26 00:00:00, -4.5, 10.5, 1.0
0.0, 0.0, 0.0, 2019-03-27 00:00:00, -3.5, 10.0, 0.0
0.0, 0.0, 0.0, 2019-03-28 00:00:00, -3.5, 12.5, 0.0
0.0, 0.0, 0.0, 2019-03-29 00:00:00, -4.0, 16.0, 0.0
0.0, 0.0, 0.0, 2019-03-30 00:00:00, -4.0, 11.5, 0.0
0.0, 0.0, 0.0, 2019-03-31 00:00:00, -2.5, 10.0, 0.0
0.0, 0.0, 0.0, 2019-04-01 00:00:00, -3.0, 12.0, 0.0
0.0, 0.0, 0.0, 2019-04-02 00:00:00, -5.5, 11.5, 0.0
0.0, 0.0, 0.2, 2019-04-03 00:00:00, -4.0, 5.5, 0.0
0.0, 0.0, 0.0, 2019-04-04 00:00:00, -6.5, 0.0, 0.0
2.0, 0.0, 3.6, 2019-04-05 00:00:00, -3.5, 0.5, 0.0
0.0, 0.0, 0.0, 2019-04-06 00:00:00, -2.0, 9.0, 2.0
0.0, 0.0, 0.0, 2019-04-07 00:00:00, -3.0, 13.0, 0.0
0.0, 0.0, 0.0, 2019-04-08 00:00:00, 0.0, 13.5, 0.0
0.0, 0.0, 0.0, 2019-04-09 00:00:00, -1.0, 15.0, 0.0
0.0, 0.0, 0.0, 2019-04-10 00:00:00, -2.5, 12.0, 0.0
0.8, 0.8, 0.0, 2019-04-11 00:00:00, -4.5, 11.0, 0.0
0.0, 0.0, 0.0, 2019-04-12 00:00:00, 0.5, 13.0, 0.0
5.4, 5.4, 0.0, 2019-04-13 00:00:00, -2.5, 8.0, 0.0
10.4, 8.8, 3.0, 2019-04-14 00:00:00, -1.0, 9.0, 0.0
3.4, 0.8, 5.0, 2019-04-15 00:00:00, 0.0, 9.5, 0.0
0.0, 0.0, 0.0, 2019-04-16 00:00:00, -2.5, 12.0, 0.0
0.0, 0.0, 0.0, 2019-04-17 00:00:00, 0.5, 12.5, 0.0
0.0, 0.0, 0.0, 2019-04-18 00:00:00, 5.5, 13.5, 0.0
0.0, 0.0, 0.0, 2019-04-19 00:00:00, 0.5, 12.0, 0.0
0.0, 0.0, 0.0, 2019-04-20 00:00:00, -0.5, 12.0, 0.0
0.0, 0.0, 0.0, 2019-04-21 00:00:00, -4.0, 15.0, 0.0
2.2, 2.2, 0.0, 2019-04-22 00:00:00, 1.0, 15.0, 0.0
0.0, 0.0, 0.0, 2019-04-23 00:00:00, 4.0, 12.0, 0.0
0.0, 0.0, 0.0, 2019-04-24 00:00:00, 0.0, 8.5, 0.0
0.0, 0.0, 0.0, 2019-04-25 00:00:00, -3.5, 10.0, 0.0
0.0, 0.0, 0.0, 2019-04-26 00:00:00, -6.5, 10.0, 0.0
0.0, 0.0, 0.0, 2019-04-27 00:00:00, -0.5, 10.5, 0.0
0.0, 0.0, 0.0, 2019-04-28 00:00:00, -3.5, 9.5, 0.0
0.8, 0.0, 2.0, 2019-04-29 00:00:00, -2.5, 9.5, 0.0
1.6, 0.2, 2.4, 2019-04-30 00:00:00, -1.0, 4.0, 1.0
0.4, 0.2, 0.4, 2019-05-01 00:00:00, -1.0, 5.0, 1.0
4.8, 3.8, 2.0, 2019-05-02 00:00:00, -0.5, 14.5, 0.0
2.0, 0.0, 5.6, 2019-05-03 00:00:00, -3.0, -2.0, 1.0
1.4, 0.0, 2.6, 2019-05-04 00:00:00, -3.0, 2.5, 3.0
0.0, 0.0, 0.0, 2019-05-05 00:00:00, -0.5, 5.5, 0.0
0.0, 0.0, 0.0, 2019-05-06 00:00:00, 1.0, 13.5, 0.0
0.0, 0.0, 0.0, 2019-05-07 00:00:00, -1.5, 17.5, 0.0
0.0, 0.0, 0.0, 2019-05-08 00:00:00, 4.0, 20.5, 0.0
0.0, 0.0, 0.0, 2019-05-09 00:00:00, 6.0, 25.0, 0.0
0.0, 0.0, 0.0, 2019-05-10 00:00:00, 7.0, 22.0, 0.0
0.0, 0.0, 0.0, 2019-05-11 00:00:00, 7.0, 25.0, 0.0
0.0, 0.0, 0.0, 2019-05-12 00:00:00, 5.5, 18.5, 0.0
0.0, 0.0, 0.0, 2019-05-13 00:00:00, -1.0, 15.0, 0.0
14.2, 14.2, 0.0, 2019-05-14 00:00:00, 1.0, 14.0, 0.0
5.4, 5.4, 0.0, 2019-05-15 00:00:00, 5.0, 10.0, 0.0
2.8, 2.8, 0.0, 2019-05-16 00:00:00, 4.5, 8.5, 0.0
0.4, 0.4, 0.0, 2019-05-17 00:00:00, 6.0, 12.0, 0.0
3.6, 3.6, 0.0, 2019-05-18 00:00:00, 7.5, 11.0, 0.0
0.0, 0.0, 0.0, 2019-05-19 00:00:00, 8.0, 17.5, 0.0
0.0, 0.0, 0.0, 2019-05-20 00:00:00, 2.0, 22.0, 0.0
0.0, 0.0, 0.0, 2019-05-21 00:00:00, 3.0, 19.5, 0.0
0.6, 0.6, 0.0, 2019-05-22 00:00:00, 7.5, 19.5, 0.0
0.6, 0.6, 0.0, 2019-05-23 00:00:00, 7.5, 21.0, 0.0
0.0, 0.0, 0.0, 2019-05-24 00:00:00, 3.0, 20.0, 0.0
0.4, 0.4, 0.0, 2019-05-25 00:00:00, 5.0, 21.0, 0.0
0.0, 0.0, 0.0, 2019-05-26 00:00:00, 5.0, 25.0, 0.0
0.0, 0.0, 0.0, 2019-05-27 00:00:00, 8.0, 27.5, 0.0
0.0, 0.0, 0.0, 2019-05-28 00:00:00, 9.0, 28.5, 0.0
0.0, 0.0, 0.0, 2019-05-29 00:00:00, 12.0, 27.0, 0.0
0.0, 0.0, 0.0, 2019-05-30 00:00:00, 9.0, 22.5, 0.0
